DEPT	CODE_COAL	Lay	AC	GR	CILD	DEN	CLL8	RT	AT10	AT20	AT30	AT60	AT90
1995.3	4	Y6	248.855	49.602	102.784	2.398	102.146	9.738	9.802	10.645	10.601	10.230	9.738
1995.4	4	Y6	246.035	51.426	97.863	2.426	96.854	10.235	10.344	11.249	11.167	10.764	10.235
1995.5	4	Y6	243.803	54.313	92.455	2.447	91.256	10.834	10.978	11.957	11.835	11.404	10.834
1995.6	4	Y6	242.213	57.732	86.952	2.463	85.648	11.511	11.687	12.737	12.568	12.124	11.511
1995.7	4	Y6	241.348	61.359	81.792	2.472	80.468	12.243	12.445	13.544	13.326	12.894	12.243
1995.8	4	Y6	241.017	64.599	77.041	2.476	75.894	13.004	13.199	14.351	14.112	13.685	13.004
1995.9	3	Y6	241.042	68.144	72.698	2.477	71.917	13.780	13.925	15.145	14.925	14.484	13.780
1996.0	3	Y6	241.228	72.176	68.804	2.476	68.492	14.552	14.614	15.910	15.741	15.271	14.552
1996.1	3	Y6	241.307	75.573	65.450	2.477	65.589	15.288	15.253	16.619	16.523	16.017	15.288
1996.2	3	Y6	240.731	74.572	62.687	2.478	63.119	15.963	15.852	17.271	17.251	16.705	15.963
1996.3	3	Y6	239.246	70.014	60.090	2.481	60.638	16.658	16.506	17.973	18.007	17.424	16.658
1996.4	4	Y6	236.706	64.524	57.211	2.490	57.726	17.509	17.354	18.875	18.929	18.318	17.509
1996.5	4	Y6	233.034	59.757	53.799	2.502	54.201	18.631	18.494	20.110	20.142	19.507	18.631
1996.6	4	Y6	228.251	56.087	49.821	2.520	50.154	20.104	19.971	21.759	21.750	21.079	20.104
1996.7	4	Y6	222.473	52.512	45.528	2.542	45.954	22.038	21.828	23.950	23.913	23.161	22.038
1996.8	4	Y6	216.243	49.747	41.449	2.567	42.034	24.240	23.891	26.475	26.424	25.551	24.240
1996.9	4	Y6	210.059	47.912	38.005	2.590	38.724	26.407	25.908	28.992	28.930	27.923	26.407
1997.0	4	Y6	204.356	46.727	35.461	2.609	36.246	28.242	27.627	31.161	31.084	29.954	28.242
1997.1	4	Y6	199.590	45.958	33.958	2.620	34.738	29.457	28.797	32.645	32.549	31.329	29.457
1997.2	4	Y6	196.570	44.605	33.982	2.622	34.687	29.430	28.830	32.689	32.570	31.351	29.430
1997.3	4	Y6	195.448	42.957	35.233	2.614	35.900	28.416	27.886	31.561	31.452	30.288	28.416
1997.4	4	Y6	196.420	41.895	37.559	2.597	38.278	26.711	26.213	29.608	29.550	28.465	26.711
1997.5	4	Y6	199.659	42.301	40.910	2.574	41.756	24.547	24.053	27.115	27.128	26.137	24.547
1997.6	4	Y6	205.174	45.029	45.172	2.548	46.151	22.197	21.727	24.417	24.483	23.603	22.197
1997.7	4	Y6	212.650	49.306	49.993	2.522	51.011	20.078	19.675	22.008	22.087	21.320	20.078
1997.8	4	Y6	220.754	52.465	54.694	2.498	55.653	18.355	18.034	20.066	20.134	19.466	18.355
1997.9	4	Y6	228.339	54.221	58.657	2.478	59.509	17.084	16.837	18.638	18.690	18.098	17.084
1998.0	4	Y6	234.600	55.280	61.516	2.464	62.298	16.267	16.062	17.713	17.757	17.215	16.267
1998.1	4	Y6	238.939	56.397	63.165	2.455	64.027	15.833	15.620	17.207	17.265	16.744	15.833
1998.2	4	Y6	241.115	57.175	63.450	2.451	64.692	15.761	15.458	17.078	17.195	16.659	15.761
1998.3	4	Y6	242.054	57.709	62.884	2.450	64.624	15.904	15.475	17.164	17.353	16.795	15.904
1998.4	4	Y6	242.387	58.261	61.893	2.451	64.104	16.160	15.601	17.353	17.606	17.038	16.160
1998.5	4	Y6	242.405	58.692	60.728	2.452	63.333	16.470	15.791	17.585	17.891	17.326	16.470
1998.6	4	Y6	242.241	58.385	59.544	2.452	62.482	16.796	16.006	17.823	18.178	17.624	16.796
1998.7	4	Y6	241.710	58.084	58.567	2.451	61.781	17.076	16.187	18.007	18.413	17.872	17.076
1998.8	4	Y6	240.763	57.685	57.937	2.451	61.450	17.261	16.273	18.095	18.566	18.030	17.261
1998.9	4	Y6	239.520	56.876	57.741	2.452	61.708	17.319	16.206	18.063	18.625	18.077	17.319
1999.0	4	Y6	238.192	55.626	58.024	2.453	62.637	17.235	15.968	17.899	18.585	18.003	17.235
1999.1	4	Y6	237.079	54.164	58.794	2.455	64.134	17.009	15.595	17.608	18.432	17.801	17.009
1999.2	4	Y6	236.642	52.314	59.814	2.455	65.464	16.720	15.277	17.274	18.174	17.521	16.720
1999.3	4	Y6	236.893	50.757	60.714	2.454	66.283	16.472	15.087	16.995	17.916	17.266	16.472
1999.4	4	Y6	237.697	50.098	61.197	2.451	66.514	16.341	15.034	16.841	17.767	17.126	16.341
1999.5	4	Y6	238.848	50.532	61.073	2.448	66.134	16.375	15.122	16.857	17.798	17.156	16.375
1999.6	4	Y6	240.044	51.895	60.258	2.447	65.155	16.597	15.349	17.064	18.045	17.388	16.597
1999.7	4	Y6	240.544	52.738	58.637	2.449	63.872	17.061	15.659	17.522	18.655	17.917	17.061
1999.8	4	Y6	239.809	53.103	56.519	2.456	62.798	17.708	15.926	18.182	19.675	18.730	17.708
1999.9	4	Y6	237.494	54.212	54.193	2.469	61.617	18.473	16.234	18.989	20.965	19.723	18.473
2000.0	4	Y6	233.523	56.353	51.816	2.488	59.800	19.318	16.736	19.916	22.361	20.800	19.318
2000.1	4	Y6	228.143	58.341	49.454	2.509	56.944	20.232	17.574	20.959	23.717	21.890	20.232
2000.2	4	Y6	222.538	57.656	47.231	2.531	53.379	21.189	18.767	22.126	24.998	22.964	21.189
2000.3	4	Y6	218.159	54.602	45.451	2.550	50.162	22.017	19.973	23.218	26.098	23.883	22.017
2000.4	4	Y6	215.974	50.731	44.378	2.564	47.782	22.538	20.948	24.033	26.809	24.470	22.538
2000.5	4	Y6	216.427	47.621	44.181	2.571	46.345	22.636	21.582	24.433	26.900	24.596	22.636
2000.6	4	Y6	219.504	46.816	44.945	2.569	45.775	22.252	21.846	24.335	26.146	24.194	22.252
2000.7	4	Y6	224.350	48.713	46.542	2.560	45.515	21.498	21.972	23.830	24.733	23.383	21.498
2000.8	4	Y6	229.396	51.322	48.838	2.545	45.298	20.504	22.076	23.036	23.148	22.305	20.504
2000.9	4	Y6	233.735	54.262	52.097	2.527	45.496	19.253	21.983	21.896	21.485	20.941	19.253
2001.0	4	Y6	237.000	57.485	56.594	2.510	46.615	17.741	21.471	20.383	19.701	19.289	17.741
2001.1	4	Y6	239.151	60.374	62.453	2.495	49.130	16.055	20.373	18.578	17.779	17.443	16.055
2001.2	4	Y6	240.663	62.244	69.512	2.482	53.705	14.448	18.686	16.760	15.951	15.684	14.448
2001.3	4	Y6	242.173	63.062	76.465	2.471	59.614	13.135	16.874	15.216	14.452	14.244	13.135
2001.4	4	Y6	243.866	62.921	82.693	2.460	66.127	12.128	15.211	13.994	13.299	13.137	12.128
2001.5	4	Y6	245.642	62.064	88.046	2.450	72.731	11.375	13.801	13.050	12.440	12.306	11.375
2001.6	4	Y6	247.224	60.954	92.507	2.440	78.968	10.815	12.684	12.331	11.814	11.688	10.815
2001.7	4	Y6	248.040	59.352	95.642	2.433	83.724	10.459	11.956	11.859	11.428	11.290	10.459
2001.8	4	Y6	248.051	58.875	97.350	2.428	86.871	10.273	11.517	11.599	11.228	11.080	10.273
2001.9	4	Y6	247.431	60.637	97.503	2.427	88.473	10.257	11.304	11.544	11.205	11.052	10.257
2002.0	4	Y6	246.405	64.362	96.033	2.429	88.613	10.417	11.286	11.699	11.370	11.216	10.417
2002.1	3	Y6	245.262	68.479	93.018	2.435	87.491	10.755	11.430	12.064	11.732	11.572	10.755
2002.2	3	Y6	244.315	70.773	89.300	2.442	85.780	11.206	11.660	12.562	12.221	12.051	11.206
2002.3	3	Y6	243.596	71.708	85.864	2.451	84.211	11.655	11.877	13.057	12.709	12.528	11.655
2002.4	3	Y6	243.058	72.109	83.148	2.461	83.117	12.032	12.032	13.464	13.144	12.926	12.032
2002.5	3	Y6	242.672	72.258	81.214	2.470	82.577	12.315	12.110	13.753	13.543	13.223	12.315
2002.6	3	Y6	242.435	71.972	79.868	2.477	82.507	12.522	12.120	13.937	13.970	13.437	12.522
2002.7	3	Y6	242.472	70.181	78.889	2.484	82.924	12.677	12.060	14.029	14.409	13.594	12.677
2002.8	3	Y6	242.821	69.693	78.098	2.488	83.715	12.805	11.946	14.057	14.708	13.718	12.805
2002.9	3	Y6	243.439	71.962	77.422	2.491	84.361	12.917	11.854	14.037	14.824	13.806	12.917
2003.0	3	Y6	244.187	77.211	76.797	2.496	84.310	13.022	11.862	13.993	14.781	13.859	13.022
2003.1	0	Y6	244.803	85.250	76.116	2.504	83.112	13.138	12.033	13.954	14.636	13.888	13.138
2003.2	0	Y6	244.555	92.132	75.048	2.517	81.157	13.326	12.325	14.013	14.597	13.992	13.326
2003.3	0	Y6	243.059	96.401	73.591	2.536	78.997	13.592	12.664	14.192	14.718	14.202	13.592
2003.4	0	Y6	240.237	98.436	71.832	2.561	76.522	13.927	13.077	14.487	14.961	14.502	13.927
2003.5	0	Y6	236.305	98.539	69.818	2.587	73.583	14.329	13.602	14.902	15.304	14.886	14.329
2003.6	0	Y6	231.811	96.620	67.552	2.611	70.268	14.808	14.239	15.445	15.760	15.370	14.808
2003.7	0	Y6	228.167	91.863	65.009	2.627	66.908	15.392	14.959	16.137	16.380	15.992	15.392
2003.8	0	Y6	226.245	85.786	62.350	2.634	63.609	16.054	15.743	16.920	17.094	16.702	16.054
2003.9	0	Y6	226.310	80.671	59.838	2.627	60.596	16.727	16.523	17.699	17.804	17.417	16.727
2004.0	3	Y6	228.219	78.210	57.758	2.611	58.181	17.321	17.197	18.364	18.409	18.036	17.321
2004.1	3	Y6	231.453	79.364	56.428	2.587	56.712	17.723	17.635	18.785	18.804	18.444	17.723
2004.2	0	Y6	234.936	84.494	56.589	2.561	56.894	17.672	17.578	18.680	18.710	18.367	17.672
2004.3	0	Y6	237.900	89.798	58.418	2.534	58.807	17.134	17.022	18.041	18.100	17.780	17.134
2004.4	0	Y6	240.139	93.362	61.418	2.513	61.912	16.310	16.182	17.098	17.193	16.899	16.310
2004.5	0	Y6	241.712	94.732	64.832	2.498	65.435	15.443	15.302	16.115	16.247	15.976	15.443
2004.6	0	Y6	242.840	93.935	67.750	2.489	68.456	14.766	14.614	15.337	15.506	15.253	14.766
2004.7	0	Y6	243.886	92.149	68.281	2.487	69.149	14.645	14.462	15.127	15.354	15.107	14.645
2004.8	0	Y6	245.075	91.352	66.917	2.490	68.001	14.951	14.711	15.331	15.638	15.392	14.951
2004.9	0	Y6	246.475	92.510	64.635	2.498	65.993	15.485	15.163	15.731	16.133	15.895	15.485
2005.0	0	Y6	248.107	96.065	62.255	2.508	64.009	16.072	15.628	16.144	16.662	16.438	16.072
2005.1	0	Y6	249.975	102.279	60.557	2.519	62.967	16.516	15.882	16.367	17.045	16.837	16.516
2005.2	0	Y6	252.214	107.730	59.906	2.526	63.291	16.693	15.801	16.299	17.180	16.979	16.693
2005.3	0	Y6	255.106	110.134	59.730	2.530	64.237	16.742	15.570	16.111	17.199	17.002	16.742
2005.4	0	Y6	259.297	110.268	59.367	2.522	65.232	16.845	15.331	16.004	17.332	17.125	16.845
2005.5	0	Y6	265.668	109.370	58.280	2.497	65.773	17.167	15.205	16.146	17.796	17.548	17.167
2005.6	0	Y6	275.253	108.274	56.006	2.445	65.227	17.865	15.332	16.691	18.778	18.445	17.865
2005.7	2	Y6	289.798	105.114	51.862	2.365	61.843	19.339	16.198	18.024	20.635	20.160	19.339
2005.8	2	Y6	308.378	97.557	46.064	2.251	55.427	21.925	18.216	20.445	23.581	22.928	21.925
2005.9	2	Y6	329.384	84.482	39.406	2.107	47.135	25.825	21.662	24.103	27.681	26.863	25.825
2006.0	1	Y6	351.057	66.482	32.645	1.950	38.351	31.224	26.676	29.098	33.066	32.114	31.224
2006.1	1	Y7	371.240	45.968	26.403	1.794	30.477	38.306	33.242	35.490	39.989	38.903	38.306
2006.2	1	Y7	386.903	29.448	21.193	1.653	25.154	48.104	40.235	43.466	50.664	48.923	48.104
2006.3	1	Y7	398.045	19.083	16.911	1.536	21.070	60.838	48.283	52.335	64.364	61.671	60.838
2006.4	1	Y7	405.361	13.468	13.372	1.453	17.498	77.250	58.361	61.659	80.534	77.014	77.250
2006.5	1	Y7	409.616	10.856	10.447	1.399	14.522	98.608	69.730	71.027	101.108	96.686	98.608
2006.6	1	Y7	411.789	9.837	8.042	1.366	12.621	126.450	79.522	79.779	130.675	124.305	126.450
2006.7	1	Y7	412.714	9.621	6.432	1.349	11.305	158.085	88.837	85.455	165.236	155.837	158.085
2006.8	1	Y7	413.013	9.021	5.523	1.342	10.064	182.651	100.164	86.912	184.142	173.885	182.651
2006.9	1	Y7	412.920	8.100	5.264	1.339	9.246	190.408	108.415	84.344	181.238	172.414	190.408
2007.0	1	Y7	412.601	7.250	5.611	1.334	9.202	179.364	108.884	78.818	161.706	155.247	179.364
2007.1	1	Y7	412.279	6.664	6.441	1.328	9.959	156.206	100.659	72.223	137.255	132.596	156.206
2007.2	1	Y7	412.381	6.302	7.666	1.322	11.405	131.982	88.367	66.486	117.746	113.758	131.982
2007.3	1	Y7	413.058	6.111	9.023	1.315	13.243	112.285	76.402	62.119	104.619	100.554	112.285
2007.4	1	Y7	414.265	6.079	10.447	1.311	15.545	96.808	65.329	58.653	96.027	91.429	96.808
2007.5	1	Y7	415.823	6.145	12.000	1.309	18.385	84.095	55.129	55.477	89.625	84.345	84.095
2007.6	1	Y7	417.419	6.187	13.778	1.309	21.659	72.944	46.489	52.040	82.840	77.185	72.944
2007.7	1	Y7	418.372	5.882	15.878	1.310	23.672	63.449	42.314	48.191	71.888	67.351	63.449
2007.8	1	Y7	418.351	5.575	18.027	1.312	24.463	55.908	40.894	44.719	60.885	57.869	55.908
2007.9	1	Y7	417.170	5.354	19.974	1.313	24.886	50.309	40.192	41.999	52.581	50.725	50.309
2008.0	1	Y7	414.628	5.287	21.734	1.315	25.871	46.156	38.758	39.811	47.343	46.092	46.156
2008.1	1	Y7	410.517	5.636	23.597	1.321	28.423	42.453	35.289	37.455	44.243	43.087	42.453
2008.2	1	Y7	403.938	7.488	27.040	1.328	34.223	37.292	29.672	33.374	40.124	38.925	37.292
2008.3	1	Y7	394.665	11.086	33.038	1.335	43.133	30.994	23.865	28.051	34.071	33.001	30.994
2008.4	1	Y7	382.650	16.805	41.536	1.363	54.715	24.824	18.863	22.717	27.564	26.724	24.824
2008.5	1	Y7	368.144	25.373	51.960	1.411	68.246	19.679	14.963	18.229	21.968	21.334	19.679
2008.6	1	Y7	351.887	37.749	63.352	1.481	82.428	15.939	12.237	14.972	17.883	17.385	15.939
2008.7	1	Y7	335.759	55.072	73.310	1.574	91.594	13.729	10.946	13.083	15.259	14.877	13.729
2008.8	1	Y7	321.240	73.221	80.234	1.694	94.581	12.505	10.578	12.089	13.603	13.325	12.505
2008.9	2	Y7	308.985	88.580	84.444	1.838	94.060	11.853	10.633	11.617	12.606	12.407	11.853
2009.0	2	Y7	299.183	99.456	86.757	1.991	92.516	11.528	10.810	11.441	12.064	11.914	11.528
2009.1	2	Y7	291.715	105.631	87.971	2.142	91.350	11.368	10.947	11.408	11.800	11.675	11.368
2009.2	2	Y7	288.366	109.486	88.619	2.279	90.873	11.285	11.005	11.437	11.702	11.579	11.285
2009.3	2	Y7	286.198	111.773	88.756	2.389	90.503	11.267	11.049	11.530	11.728	11.586	11.267
2009.4	2	Y7	284.293	112.639	88.284	2.458	89.904	11.328	11.123	11.713	11.881	11.699	11.328
2009.5	2	Y7	283.278	112.536	87.163	2.491	89.039	11.475	11.232	12.001	12.183	11.924	11.475
2009.6	2	Y7	284.150	112.224	85.438	2.501	88.071	11.706	11.355	12.404	12.652	12.260	11.706
2009.7	2	Y7	286.104	111.506	83.453	2.494	87.542	11.986	11.423	12.897	13.250	12.668	11.986
2009.8	2	Y7	286.672	110.060	81.603	2.477	87.060	12.258	11.487	13.415	13.761	13.061	12.258
2009.9	2	Y7	284.183	107.654	80.115	2.466	85.961	12.484	11.635	13.907	14.052	13.379	12.484
2010.0	0	Y7	277.780	104.288	79.094	2.468	84.033	12.643	11.904	14.336	14.135	13.593	12.643
2010.1	0	Y7	267.185	100.266	78.553	2.483	81.626	12.730	12.254	14.674	14.150	13.708	12.730
2010.2	0	Y7	254.104	97.043	78.732	2.510	79.688	12.701	12.551	14.832	14.135	13.692	12.701
2010.3	0	Y7	242.186	93.490	79.910	2.546	79.026	12.516	12.655	14.735	13.963	13.503	12.516
2010.4	0	Y7	233.537	89.111	82.213	2.581	79.872	12.172	12.523	14.377	13.591	13.136	12.172
2010.5	0	Y7	229.131	84.793	85.644	2.608	82.189	11.688	12.175	13.792	13.038	12.616	11.688
2010.6	0	Y7	229.356	82.546	90.106	2.622	85.812	11.106	11.659	13.038	12.351	11.983	11.106
2010.7	0	Y7	233.598	82.906	95.025	2.623	90.210	10.535	11.096	12.266	11.659	11.358	10.535
2010.8	0	Y7	239.161	84.114	99.591	2.609	94.583	10.051	10.584	11.592	11.057	10.825	10.051
2010.9	0	Y7	244.563	85.512	103.418	2.587	98.585	9.675	10.152	11.047	10.582	10.406	9.675
2011.0	0	Y7	249.145	86.932	106.401	2.563	102.113	9.401	9.798	10.627	10.255	10.094	9.401
2011.1	0	Y7	252.509	88.115	108.586	2.542	105.153	9.210	9.511	10.316	10.106	9.871	9.210
2011.2	0	Y7	254.509	87.402	110.298	2.524	107.538	9.067	9.301	10.078	10.052	9.690	9.067
2011.3	0	Y7	255.783	84.707	111.743	2.510	109.106	8.950	9.166	9.888	9.933	9.525	8.950
2011.4	0	Y7	256.681	81.400	112.764	2.499	109.808	8.869	9.107	9.756	9.751	9.394	8.869
2011.5	3	Y7	257.333	78.631	113.178	2.489	109.779	8.836	9.109	9.696	9.584	9.324	8.836
2011.6	3	Y7	257.801	76.909	112.899	2.481	109.345	8.857	9.145	9.714	9.535	9.329	8.857
2011.7	3	Y7	258.004	76.450	111.939	2.474	108.987	8.934	9.176	9.810	9.675	9.418	8.934
2011.8	3	Y7	257.963	77.135	110.665	2.471	108.938	9.037	9.180	9.951	9.913	9.551	9.037
2011.9	3	Y7	257.729	78.267	109.260	2.469	108.831	9.153	9.189	10.116	10.128	9.699	9.153
2012.0	3	Y7	257.361	79.204	107.779	2.470	108.252	9.279	9.238	10.298	10.254	9.851	9.279
2012.1	3	Y7	256.946	79.584	106.240	2.473	106.951	9.413	9.351	10.492	10.292	10.000	9.413
2012.2	0	Y7	256.706	80.596	104.938	2.477	105.357	9.530	9.493	10.661	10.345	10.123	9.530
2012.3	0	Y7	256.765	82.049	104.212	2.482	104.250	9.596	9.593	10.762	10.393	10.190	9.596
2012.4	0	Y7	257.159	82.954	104.202	2.488	103.955	9.597	9.619	10.777	10.392	10.187	9.597
2012.5	0	Y7	257.853	82.818	104.858	2.496	104.506	9.538	9.569	10.711	10.328	10.119	9.538
2012.6	0	Y7	258.749	81.883	105.970	2.506	105.766	9.437	9.455	10.585	10.216	10.007	9.437
2012.7	0	Y7	259.458	82.747	106.863	2.519	107.054	9.358	9.341	10.474	10.124	9.918	9.358
2012.8	0	Y7	259.693	86.270	107.166	2.533	107.828	9.331	9.274	10.422	10.090	9.884	9.331
2012.9	0	Y7	259.381	90.469	106.865	2.547	107.885	9.358	9.269	10.435	10.114	9.908	9.358
2013.0	0	Y7	258.561	93.157	106.099	2.557	107.207	9.426	9.328	10.506	10.188	9.975	9.426
2013.1	0	Y7	257.366	92.765	105.123	2.565	105.924	9.513	9.442	10.617	10.288	10.066	9.513
2013.2	0	Y7	256.161	91.847	104.134	2.569	103.996	9.604	9.617	10.761	10.400	10.163	9.604
2013.3	0	Y7	255.192	91.571	103.127	2.572	101.428	9.697	9.863	10.938	10.521	10.265	9.697
2013.4	0	Y7	254.494	91.122	102.069	2.575	98.353	9.798	10.174	11.143	10.655	10.377	9.798
2013.5	0	Y7	254.011	89.887	100.985	2.582	94.986	9.903	10.534	11.366	10.795	10.493	9.903
2013.6	0	Y7	253.650	87.993	99.964	2.594	91.624	10.004	10.918	11.587	10.929	10.608	10.004
2013.7	0	Y7	253.263	84.191	99.507	2.609	89.278	10.050	11.203	11.717	10.995	10.663	10.050
2013.8	0	Y7	252.800	80.983	99.760	2.626	88.351	10.025	11.319	11.723	10.973	10.642	10.025
2013.9	3	Y7	252.273	79.910	100.589	2.639	88.802	9.942	11.262	11.617	10.876	10.558	9.942
2014.0	0	Y7	251.714	80.762	101.744	2.646	90.399	9.830	11.065	11.430	10.732	10.438	9.830
2014.1	0	Y7	251.163	82.079	102.860	2.645	92.743	9.723	10.784	11.206	10.581	10.321	9.723
2014.2	0	Y7	250.739	82.263	103.636	2.638	95.259	9.650	10.501	10.991	10.482	10.236	9.650
2014.3	0	Y7	250.482	82.961	104.290	2.624	97.775	9.589	10.231	10.778	10.457	10.160	9.589
2014.4	0	Y7	250.391	84.304	105.081	2.605	100.367	9.517	9.968	10.555	10.476	10.070	9.517
2014.5	0	Y7	250.436	85.554	106.088	2.585	103.065	9.427	9.706	10.323	10.487	9.958	9.427
2014.6	0	Y7	250.560	85.962	107.211	2.565	105.785	9.328	9.455	10.098	10.433	9.834	9.328
2014.7	0	Y7	250.587	85.604	107.934	2.548	107.986	9.265	9.262	9.939	10.343	9.750	9.265
2014.8	0	Y7	250.391	85.678	107.627	2.534	108.965	9.292	9.177	9.903	10.336	9.761	9.292
2014.9	0	Y7	249.926	85.472	106.032	2.527	108.430	9.434	9.223	10.016	10.464	9.894	9.434
2015.0	0	Y7	249.175	84.225	103.124	2.528	106.363	9.703	9.405	10.287	10.745	10.163	9.703
2015.1	0	Y7	248.146	82.080	99.022	2.537	102.914	10.104	9.720	10.721	11.185	10.571	10.104
2015.2	3	Y7	246.805	79.734	94.119	2.552	98.590	10.637	10.151	11.329	11.790	11.122	10.637
2015.3	3	Y7	245.095	78.072	89.335	2.575	94.217	11.210	10.625	12.004	12.441	11.719	11.210
2015.4	3	Y7	242.786	76.830	85.147	2.603	89.974	11.758	11.128	12.667	13.032	12.293	11.758
2015.5	3	Y7	239.522	75.503	81.811	2.631	85.944	12.229	11.646	13.254	13.491	12.790	12.229
2015.6	3	Y7	234.850	73.774	79.564	2.657	82.422	12.570	12.138	13.694	13.760	13.154	12.570
2015.7	3	Y7	227.942	71.266	78.731	2.679	80.621	12.702	12.405	13.883	13.831	13.299	12.702
2015.8	3	Y7	219.648	69.189	79.068	2.695	80.407	12.648	12.437	13.843	13.743	13.249	12.648
2015.9	3	Y7	211.131	68.137	80.437	2.704	81.344	12.436	12.295	13.605	13.495	13.027	12.436
2016.0	3	Y7	203.591	67.920	82.764	2.707	83.146	12.089	12.031	13.199	13.094	12.657	12.089
2016.1	3	Y7	198.442	67.830	85.927	2.700	85.619	11.642	11.683	12.667	12.571	12.176	11.642
2016.2	3	Y7	198.391	67.392	89.914	2.682	88.753	11.131	11.273	12.051	11.967	11.622	11.131
2016.3	3	Y7	202.995	66.857	94.030	2.649	92.005	10.646	10.876	11.450	11.383	11.091	10.646
2016.4	3	Y7	211.429	65.861	97.623	2.594	94.874	10.250	10.545	10.934	10.887	10.647	10.250
2016.5	4	Y7	222.977	64.463	100.254	2.522	97.073	9.977	10.304	10.537	10.513	10.324	9.977
2016.6	4	Y7	236.698	63.631	101.645	2.455	98.477	9.838	10.155	10.269	10.268	10.132	9.838
2016.7	4	Y7	250.398	63.983	101.486	2.405	99.092	9.853	10.092	10.138	10.172	10.084	9.853
2016.8	4	Y7	261.904	64.082	100.246	2.360	99.178	9.977	10.083	10.098	10.188	10.141	9.977
2016.9	4	Y7	270.019	64.199	98.108	2.290	98.747	10.197	10.128	10.140	10.307	10.294	10.197
2017.0	3	Y7	274.174	65.103	95.170	2.225	97.799	10.514	10.226	10.260	10.525	10.540	10.514
2017.1	3	Y7	274.212	67.199	91.672	2.184	96.464	10.913	10.367	10.446	10.826	10.865	10.913
2017.2	3	Y7	271.120	70.246	88.890	2.169	95.738	11.253	10.446	10.582	11.076	11.135	11.253
2017.3	3	Y7	267.707	74.567	87.644	2.181	96.286	11.411	10.386	10.580	11.164	11.235	11.411
2017.4	3	Y7	265.466	79.948	88.046	2.223	98.033	11.360	10.204	10.448	11.076	11.153	11.360
2017.5	0	Y7	264.895	85.963	89.669	2.281	100.345	11.155	9.968	10.250	10.873	10.946	11.155
2017.6	0	Y7	265.994	92.237	91.579	2.332	102.081	10.921	9.797	10.102	10.673	10.735	10.921
2017.7	0	Y7	267.556	97.967	92.367	2.369	101.350	10.826	9.867	10.165	10.640	10.687	10.826
2017.8	0	Y7	268.250	101.666	91.907	2.401	98.439	10.881	10.166	10.429	10.777	10.804	10.881
2017.9	0	Y7	267.717	102.654	90.919	2.450	94.698	11.000	10.570	10.790	10.993	11.001	11.000
2018.0	0	Y7	266.125	100.606	90.047	2.495	91.198	11.105	10.971	11.151	11.206	11.195	11.105
2018.1	0	Y7	263.943	95.211	89.669	2.525	88.527	11.152	11.298	11.444	11.359	11.331	11.152
2018.2	0	Y7	262.285	86.505	89.592	2.542	86.689	11.161	11.537	11.645	11.452	11.412	11.161
2018.3	3	Y7	261.488	77.376	89.374	2.547	85.192	11.189	11.740	11.805	11.538	11.488	11.189
2018.4	3	Y7	261.335	69.757	88.972	2.539	83.971	11.240	11.910	11.929	11.622	11.567	11.240
2018.5	4	Y7	261.475	64.846	88.430	2.527	83.103	11.309	12.034	12.014	11.701	11.643	11.309
2018.6	4	Y7	261.495	63.735	87.722	2.512	82.619	11.400	12.104	12.062	11.776	11.720	11.400
2018.7	3	Y7	261.051	65.381	86.174	2.499	81.905	11.606	12.210	12.179	11.950	11.895	11.606
2018.8	3	Y7	260.495	67.622	83.688	2.492	80.596	11.956	12.410	12.416	12.259	12.207	11.956
2018.9	3	Y7	260.199	68.934	80.868	2.488	79.040	12.374	12.654	12.716	12.641	12.590	12.374
2019.0	3	Y7	260.400	68.922	78.476	2.485	77.812	12.746	12.853	12.984	12.986	12.932	12.746
2019.1	3	Y7	261.242	68.345	77.299	2.486	77.549	12.937	12.895	13.107	13.166	13.109	12.937
2019.2	3	Y7	262.636	69.177	77.938	2.491	78.698	12.831	12.709	13.003	13.079	13.014	12.831
2019.3	3	Y7	264.138	72.388	79.812	2.498	80.646	12.534	12.405	12.774	12.825	12.751	12.534
2019.4	3	Y7	265.522	77.975	82.527	2.506	83.046	12.127	12.048	12.476	12.475	12.392	12.127
2019.5	0	Y7	266.727	84.687	86.009	2.513	85.881	11.639	11.652	12.115	12.049	11.957	11.639
2019.6	0	Y7	267.771	89.848	90.355	2.518	89.309	11.075	11.202	11.674	11.542	11.443	11.075
2019.7	0	Y7	268.753	89.805	95.639	2.521	93.546	10.469	10.699	11.145	10.970	10.868	10.469
2019.8	0	Y7	269.683	86.599	100.989	2.521	97.886	9.917	10.226	10.627	10.438	10.330	9.917
2019.9	0	Y7	270.450	83.968	105.740	2.521	101.749	9.467	9.835	10.181	9.998	9.886	9.467
