AC	CNL	DEN	GR	PE	RLLD	code	ÑµÁ·²âÊÔ·ÖÇø
157.25000	5.05000	2.74000	12.65000	4.28000	3.20791	1	2
155.88000	2.99000	2.75000	11.86000	4.40000	3.52639	1	0
155.89000	1.99000	2.74000	16.99000	4.39000	3.36095	1	1
157.00000	0.54000	2.75000	17.53000	4.19000	3.46630	1	2
158.03000	5.02000	2.75000	17.64000	3.89000	3.45700	1	0
159.62000	2.22000	2.74000	11.62000	4.38000	3.71757	1	1
157.61000	1.06000	2.73000	15.38000	4.29000	3.28442	1	2
158.34000	2.28000	2.75000	15.38000	4.47000	3.48452	1	0
161.33000	2.90000	2.73000	14.89000	4.41000	3.32237	1	1
158.38000	2.28000	2.75000	15.20000	4.48000	3.54811	1	2
158.52000	1.20000	2.76000	18.46000	4.36000	3.44941	1	0
158.33000	3.53000	2.74000	21.81000	4.49000	3.70911	1	1
153.42000	1.27000	2.75000	19.25000	4.09000	3.67555	1	2
160.95000	3.21000	2.74000	8.00000	4.53000	3.44871	1	0
154.52000	3.21000	2.75000	13.66000	3.87000	3.54699	1	1
159.97000	4.80000	2.74000	24.76000	4.48000	3.21142	1	2
154.48000	3.76000	2.76000	20.56000	4.36000	3.56567	1	0
160.28000	1.85000	2.73000	14.38000	4.45000	3.72531	1	1
155.76000	2.44000	2.76000	22.99000	4.24000	3.72087	1	2
153.86000	3.21000	2.72000	15.33000	4.10000	3.54146	1	0
156.02000	1.07000	2.75000	10.76000	4.46000	3.30331	1	1
156.82000	1.53000	2.72000	16.48000	4.33000	3.43560	1	2
159.58000	1.63000	2.76000	14.62000	4.02000	3.33300	1	0
155.15000	0.85000	2.73000	17.85000	4.03000	3.76003	1	1
158.37000	2.71000	2.73000	12.32000	4.43000	3.84949	1	2
164.94000	0.76000	2.74000	16.09000	4.41000	3.48417	1	0
159.10000	2.49000	2.76000	17.69000	4.27000	3.19791	1	1
156.26000	8.40000	2.75000	22.77000	4.07000	3.66735	1	2
152.36000	2.86000	2.76000	20.29000	4.29000	3.65401	1	0
163.66000	0.72000	2.73000	14.54000	4.40000	3.53151	1	1
164.60000	6.17000	2.75000	23.67000	4.20000	3.08700	1	2
161.98000	2.50000	2.74000	12.86000	4.40000	3.89829	1	0
153.80000	2.70000	2.76000	18.12000	3.96000	3.34032	1	1
162.39000	2.98000	2.72000	18.52000	4.02000	3.75109	1	2
156.94000	4.88000	2.73000	21.50000	4.53000	3.15920	1	0
152.18000	4.60000	2.74000	17.07000	3.80000	3.36081	1	1
153.89000	5.05000	2.76000	20.60000	4.34000	3.23173	1	2
158.80000	4.88000	2.74000	21.69000	3.78000	3.16148	1	0
159.67000	3.70000	2.74000	21.87000	4.01000	2.92692	1	1
161.30000	0.74000	2.75000	18.88000	4.40000	3.05116	1	2
154.53000	1.58000	2.72000	16.54000	4.47000	3.43207	1	0
159.76000	1.64000	2.74000	24.90000	4.45000	3.89933	1	1
159.59000	3.48000	2.77000	12.83000	4.25000	3.48685	1	2
158.74000	1.23000	2.75000	15.79000	4.57000	3.69858	1	0
159.15000	2.40000	2.75000	20.41000	3.87000	3.04345	1	1
155.61000	1.62000	2.75000	12.80000	4.62000	3.34948	1	2
155.27000	2.93000	2.72000	17.71000	4.15000	3.82053	1	0
166.15000	2.64000	2.76000	16.33000	4.26000	3.81951	1	1
153.74000	0.72000	2.74000	15.17000	4.00000	3.02970	1	2
157.82000	3.62000	2.77000	13.59000	4.46000	3.42623	1	0
155.87000	0.27000	2.75000	16.07000	4.58000	3.60358	1	1
152.12000	4.47000	2.74000	13.72000	4.09000	3.99275	1	2
155.60000	1.11000	2.73000	21.07000	4.34000	2.98589	1	0
159.04000	3.56000	2.75000	20.32000	3.97000	2.87898	1	1
154.93000	1.16000	2.75000	23.73000	4.49000	3.78284	1	2
154.44000	1.74000	2.72000	10.87000	4.31000	3.01163	1	0
160.63000	2.66000	2.76000	11.74000	4.05000	3.01002	1	1
157.91000	6.30000	2.74000	20.91000	4.04000	2.87369	1	2
155.15000	0.89000	2.75000	19.17000	3.77000	3.71608	1	0
163.70000	3.76000	2.76000	22.91000	4.03000	3.95203	1	1
156.80000	2.29000	2.73000	13.83000	4.67000	3.59079	1	2
152.85000	4.85000	2.75000	21.95000	3.84000	3.83611	1	0
153.50000	4.61000	2.77000	9.49000	4.39000	3.75739	1	1
158.58000	2.04000	2.75000	15.40000	4.58000	3.92287	1	2
157.47000	6.91000	2.73000	19.06000	4.60000	3.12859	1	0
156.33000	2.20000	2.77000	15.38000	4.21000	3.51763	1	1
162.45000	3.58000	2.74000	20.69000	3.77000	3.04148	1	2
155.73000	1.68000	2.74000	13.07000	4.30000	4.09594	1	0
159.16000	3.06000	2.72000	15.53000	4.52000	3.17219	1	1
153.39000	0.24000	2.74000	10.27000	4.47000	3.87447	1	2
153.46000	4.05000	2.77000	15.08000	4.54000	3.46806	1	0
158.15000	1.34000	2.76000	12.97000	4.29000	4.01990	1	1
163.13000	2.88000	2.73000	14.98000	4.64000	3.79570	1	2
155.07000	1.13000	2.74000	10.82000	4.62000	3.80871	1	0
155.50000	3.09000	2.74000	23.95000	4.13000	4.14405	1	1
158.48000	2.18000	2.78000	11.52000	4.22000	3.45350	1	2
160.39000	3.15000	2.77000	8.98000	4.19000	3.20503	1	0
154.29000	3.20000	2.76000	11.17000	4.62000	3.11243	1	1
152.85000	0.18000	2.75000	10.27000	4.25000	3.95290	1	2
155.81000	2.77000	2.77000	22.56000	3.88000	3.30045	1	0
154.39000	1.72000	2.73000	16.29000	4.59000	3.88772	1	1
154.83000	0.96000	2.77000	20.52000	4.40000	3.79856	1	2
160.75000	2.59000	2.75000	20.30000	4.76000	3.52141	1	0
154.47000	1.64000	2.75000	10.30000	4.29000	2.83399	1	1
159.79000	1.36000	2.73000	11.80000	4.59000	3.00528	1	2
155.95000	1.20000	2.77000	12.44000	4.42000	3.26231	1	0
157.34000	2.30000	2.77000	23.14000	4.56000	3.59083	1	1
160.39000	2.10000	2.78000	17.15000	4.13000	3.33891	1	2
155.46000	3.72000	2.75000	16.82000	3.80000	2.89017	1	0
160.68000	1.84000	2.71000	13.82000	4.19000	3.69422	1	1
170.58000	4.16000	2.75000	23.76000	4.46000	3.26153	1	2
155.12000	-0.03000	2.74000	14.23000	4.72000	3.42675	1	0
156.70000	4.63000	2.77000	23.96000	3.73000	3.35084	1	1
153.45000	3.07000	2.75000	14.59000	3.60000	3.55142	1	2
161.17000	4.03000	2.74000	17.15000	4.35000	2.71933	1	0
157.05000	4.14000	2.74000	10.63000	3.74000	2.90587	1	1
170.18000	5.71000	2.76000	13.44000	4.06000	3.60425	1	2
154.57000	4.85000	2.74000	22.43000	3.76000	4.00482	1	0
162.41000	1.85000	2.73000	12.74000	4.66000	3.91849	1	1
158.44000	0.93000	2.74000	16.32000	4.58000	2.88973	1	2
149.02000	7.29000	2.75000	17.06000	3.84000	3.67225	1	0
156.34000	0.09000	2.73000	17.36000	4.65000	3.80816	1	1
154.95000	4.46000	2.78000	20.41000	4.38000	3.46284	1	2
155.35000	2.30000	2.77000	12.45000	4.38000	3.79340	1	0
155.98000	1.94000	2.78000	12.73000	4.12000	3.73980	1	1
155.28000	3.49000	2.77000	11.69000	4.46000	3.09138	1	2
158.49000	-0.51000	2.71000	14.78000	4.38000	3.52726	1	0
152.16000	6.70000	2.74000	10.13000	4.17000	2.76969	1	1
159.34000	0.95000	2.76000	10.93000	4.20000	4.15916	1	2
153.59000	2.46000	2.78000	11.56000	4.11000	3.80962	1	0
167.43000	0.43000	2.77000	12.72000	3.89000	3.54983	1	1
149.37000	4.05000	2.76000	16.06000	3.75000	3.60010	1	2
156.90000	6.55000	2.78000	24.56000	3.94000	3.61976	1	0
150.74000	2.07000	2.76000	10.67000	3.71000	3.65261	1	1
169.21000	0.84000	2.74000	21.45000	4.64000	3.53134	1	2
152.62000	2.04000	2.70000	12.73000	4.09000	3.52662	1	0
155.00000	2.24000	2.76000	12.27000	4.43000	2.80577	1	1
153.55000	2.10000	2.77000	22.32000	3.81000	3.42020	1	2
159.36000	2.32000	2.75000	7.84000	4.03000	2.65680	1	0
159.90000	1.80000	2.75000	18.70000	4.44000	4.21953	1	1
156.11000	1.54000	2.75000	12.06000	4.56000	4.13962	1	2
157.29000	1.36000	2.72000	10.66000	4.71000	3.83401	1	0
165.17000	1.92000	2.76000	23.55000	4.28000	4.09702	1	1
159.72000	2.41000	2.76000	19.50000	4.66000	3.91545	1	2
159.59000	2.11000	2.74000	20.03000	4.73000	4.01669	1	0
151.31000	3.85000	2.78000	19.36000	4.34000	3.77024	1	1
154.28000	2.08000	2.73000	12.58000	4.22000	4.27386	1	2
155.76000	1.94000	2.76000	15.81000	3.94000	4.19308	1	0
168.51000	4.83000	2.77000	13.80000	3.92000	3.25233	1	1
158.02000	1.53000	2.75000	15.45000	4.60000	4.15407	1	2
157.13000	4.39000	2.71000	22.42000	4.44000	3.98947	1	0
154.65000	3.66000	2.73000	16.65000	3.84000	4.16838	1	1
160.18000	1.33000	2.75000	12.58000	4.58000	4.14153	1	2
166.51000	1.37000	2.77000	20.11000	4.26000	3.98064	1	0
158.14000	2.48000	2.70000	19.56000	4.54000	3.72924	1	1
157.55000	2.23000	2.71000	15.15000	4.50000	3.82954	1	2
157.46000	2.51000	2.79000	13.86000	4.13000	3.60515	1	0
160.31000	4.74000	2.77000	16.29000	4.57000	2.97045	1	1
167.90000	4.45000	2.77000	20.99000	3.98000	3.89476	1	2
152.89000	3.56000	2.71000	15.70000	4.38000	3.93021	1	0
160.21000	0.49000	2.71000	13.66000	4.48000	3.98259	1	1
159.28000	6.55000	2.75000	13.00000	4.05000	2.60438	1	2
154.25000	2.01000	2.74000	14.59000	3.80000	4.20647	1	0
159.65000	4.74000	2.73000	14.65000	3.99000	2.59684	1	1
149.79000	4.90000	2.75000	23.81000	3.60000	3.19213	1	2
156.05000	0.19000	2.72000	15.17000	3.86000	4.14989	1	0
158.15000	2.79000	2.71000	22.05000	4.26000	4.20058	1	1
153.55000	0.80000	2.70000	11.07000	4.07000	3.73833	1	2
157.91000	6.84000	2.76000	24.75000	4.23000	2.65411	1	0
156.46000	1.00000	2.75000	12.42000	4.47000	4.28741	1	1
154.02000	3.21000	2.77000	21.93000	3.81000	4.04452	1	2
154.46000	0.92000	2.73000	10.78000	4.37000	4.26102	1	0
164.56000	-0.34000	2.71000	18.02000	4.55000	3.54478	1	1
158.51000	6.62000	2.75000	15.45000	3.57000	2.92618	1	2
151.71000	3.64000	2.77000	15.74000	3.82000	3.02452	1	0
153.92000	3.16000	2.77000	9.08000	3.96000	4.07106	1	1
160.52000	5.70000	2.76000	14.24000	3.91000	2.70321	1	2
155.85000	0.44000	2.70000	17.21000	4.55000	3.68238	1	0
169.27000	0.47000	2.72000	10.93000	4.57000	3.17418	1	1
162.90000	7.79000	2.76000	2.24000	4.08000	2.76264	1	2
156.46000	7.09000	2.78000	23.65000	3.92000	3.00110	1	0
154.83000	1.88000	2.75000	14.50000	3.84000	4.27160	1	1
161.07000	7.09000	2.77000	2.24000	4.14000	2.80699	1	2
154.44000	1.18000	2.77000	20.28000	4.00000	4.17831	1	0
155.93000	4.20000	2.78000	18.16000	4.27000	3.95575	1	1
149.06000	4.36000	2.78000	22.15000	3.81000	3.63845	1	2
153.29000	1.88000	2.78000	17.50000	4.56000	3.88999	1	0
154.71000	3.54000	2.71000	14.94000	4.47000	4.17807	1	1
154.58000	3.39000	2.79000	12.26000	4.19000	3.64938	1	2
157.38000	0.62000	2.77000	11.82000	4.00000	4.25057	1	0
156.11000	0.83000	2.73000	12.61000	4.70000	4.16558	1	1
157.84000	2.12000	2.69000	16.99000	4.05000	3.22187	1	2
152.70000	2.07000	2.74000	7.30000	4.77000	2.83135	1	0
162.35000	7.69000	2.76000	24.33000	3.74000	2.83609	1	1
159.55000	2.51000	2.73000	18.64000	3.91000	2.52486	1	2
154.27000	3.00000	2.73000	12.33000	4.72000	2.77736	1	0
159.59000	1.17000	2.70000	13.91000	4.59000	3.67311	1	1
158.69000	2.55000	2.70000	19.52000	4.55000	3.79982	1	2
151.53000	8.35000	2.76000	21.60000	3.99000	2.75492	1	0
152.24000	2.95000	2.76000	16.06000	4.81000	3.91614	1	1
160.61000	5.45000	2.76000	20.19000	3.83000	2.59876	1	2
151.95000	5.78000	2.77000	10.83000	3.90000	2.85887	1	0
155.10000	1.40000	2.76000	14.59000	4.04000	4.40334	1	1
156.19000	0.89000	2.72000	13.83000	4.28000	4.39317	1	2
154.54000	2.81000	2.76000	10.72000	3.71000	2.68752	1	0
152.84000	3.72000	2.72000	17.53000	4.35000	4.30601	1	1
155.22000	1.48000	2.75000	10.49000	4.19000	4.45373	1	2
157.24000	1.51000	2.73000	19.63000	4.60000	4.31013	1	0
156.09000	1.51000	2.79000	12.39000	4.16000	3.67214	1	1
157.40000	8.66000	2.74000	19.31000	3.89000	2.57847	1	2
157.36000	9.79000	2.74000	14.28000	4.07000	2.57723	1	0
154.99000	1.74000	2.76000	12.77000	4.21000	4.44529	1	1
156.99000	1.42000	2.73000	16.71000	4.37000	4.43474	1	2
155.21000	0.06000	2.79000	8.21000	3.99000	3.61049	1	0
160.20000	0.19000	2.73000	15.12000	4.54000	4.34099	1	1
156.44000	1.01000	2.74000	13.14000	4.74000	4.25764	1	2
155.31000	2.15000	2.77000	12.68000	4.73000	2.93859	1	0
149.81000	5.47000	2.79000	19.45000	4.00000	3.38171	1	1
154.74000	4.63000	2.77000	10.49000	3.72000	2.69559	1	2
152.30000	2.98000	2.78000	20.05000	4.14000	4.15725	1	0
153.49000	2.07000	2.69000	12.72000	3.98000	3.11704	1	1
158.78000	1.08000	2.75000	16.18000	4.69000	4.29440	1	2
157.65000	2.78000	2.78000	17.42000	4.19000	4.26499	1	0
153.96000	0.86000	2.73000	13.11000	4.57000	4.38023	1	1
159.41000	1.45000	2.69000	12.61000	3.80000	3.19237	1	2
166.69000	0.72000	2.77000	12.41000	4.79000	3.53182	1	0
159.65000	1.96000	2.73000	17.11000	4.50000	4.44991	1	1
172.44000	5.01000	2.71000	17.98000	4.54000	3.26416	1	2
158.59000	1.94000	2.78000	8.24000	4.01000	2.65629	1	0
156.19000	1.26000	2.71000	16.56000	4.46000	4.29102	1	1
161.35000	6.26000	2.74000	13.74000	3.88000	2.43951	1	2
155.06000	1.60000	2.70000	12.01000	4.15000	4.15453	1	0
158.78000	7.42000	2.72000	15.81000	3.82000	2.58900	1	1
154.63000	2.02000	2.75000	15.76000	4.59000	4.41244	1	2
160.21000	1.43000	2.73000	16.46000	4.35000	4.53357	1	0
158.54000	1.31000	2.77000	15.28000	4.76000	4.09191	1	1
162.08000	6.11000	2.72000	14.73000	3.59000	2.75193	1	2
155.63000	4.50000	2.71000	20.32000	3.40000	3.69779	1	0
165.38000	3.81000	2.79000	22.25000	4.56000	3.85550	1	1
158.01000	1.27000	2.71000	12.15000	4.57000	4.31934	1	2
160.13000	0.88000	2.73000	15.70000	4.74000	4.34411	1	0
166.33000	1.23000	2.78000	18.50000	4.19000	4.13811	1	1
151.33000	1.27000	2.76000	12.77000	4.16000	4.46070	1	2
162.99000	1.65000	2.72000	24.46000	4.51000	4.37195	1	0
158.93000	2.65000	2.80000	8.98000	4.01000	3.31426	1	1
161.28000	1.92000	2.70000	11.02000	4.61000	2.87113	1	2
161.59000	2.02000	2.70000	20.20000	4.61000	3.96467	1	0
160.97000	7.81000	2.78000	22.42000	3.99000	2.82302	1	1
159.18000	1.40000	2.72000	13.29000	3.44000	2.92961	1	2
158.22000	2.30000	2.76000	13.88000	4.71000	4.38681	1	0
158.05000	0.75000	2.76000	7.87000	4.58000	4.44016	1	1
159.31000	8.77000	2.76000	16.95000	3.88000	2.51344	1	2
157.82000	0.54000	2.74000	12.77000	4.46000	4.55247	1	0
163.75000	3.78000	2.72000	21.03000	3.86000	2.48423	1	1
160.29000	4.77000	2.72000	15.08000	4.23000	2.37376	1	2
155.89000	0.72000	2.71000	15.19000	3.92000	4.36641	1	0
157.74000	0.99000	2.74000	13.17000	4.58000	4.52875	1	1
158.46000	1.30000	2.73000	14.57000	4.08000	4.62302	1	2
153.36000	7.89000	2.73000	15.08000	3.66000	2.55373	1	0
155.87000	1.72000	2.74000	14.60000	4.60000	4.53741	1	1
165.66000	1.72000	2.77000	8.98000	4.78000	4.16665	1	2
153.37000	2.49000	2.79000	14.95000	4.48000	3.96954	1	0
157.24000	0.61000	2.76000	14.49000	4.46000	4.54448	1	1
158.22000	0.62000	2.73000	13.16000	4.07000	4.61387	1	2
157.87000	0.72000	2.77000	20.62000	4.21000	4.54040	1	0
167.43000	9.22000	2.71000	14.90000	3.95000	2.75840	1	1
154.95000	3.92000	2.76000	21.65000	4.17000	2.32077	1	2
168.96000	7.33000	2.73000	21.41000	4.00000	2.44997	1	0
158.87000	0.72000	2.72000	14.90000	4.63000	4.47810	1	1
158.45000	0.46000	2.74000	14.74000	4.73000	4.46099	1	2
160.02000	4.04000	2.73000	12.44000	4.17000	2.26663	1	0
158.24000	0.44000	2.74000	15.30000	4.75000	4.45093	1	1
158.39000	0.58000	2.76000	13.48000	4.27000	4.62241	1	2
152.80000	10.14000	2.72000	12.98000	3.86000	2.61336	1	0
156.20000	1.63000	2.73000	12.21000	4.40000	4.64384	1	1
161.16000	8.30000	2.79000	17.31000	3.96000	2.73812	1	2
156.77000	0.18000	2.73000	13.50000	4.24000	4.62405	1	0
155.47000	0.84000	2.71000	13.87000	4.67000	4.26613	1	1
158.12000	2.40000	2.68000	21.28000	4.39000	3.73948	1	2
156.46000	1.57000	2.74000	15.91000	4.76000	4.49039	1	0
156.61000	1.43000	2.77000	16.10000	4.40000	4.51647	1	1
160.29000	4.27000	2.77000	19.30000	3.75000	2.43821	1	2
155.28000	0.20000	2.75000	13.77000	4.67000	4.50835	1	0
156.41000	3.38000	2.71000	24.11000	4.51000	4.43663	1	1
154.92000	1.24000	2.71000	13.11000	4.30000	4.51451	1	2
149.92000	4.57000	2.80000	19.16000	4.04000	3.50886	1	0
159.33000	7.75000	2.76000	13.73000	3.77000	2.37577	1	1
156.65000	1.53000	2.77000	13.91000	4.18000	4.61870	1	2
151.81000	3.36000	2.80000	18.17000	4.39000	3.96996	1	0
158.95000	0.93000	2.70000	21.83000	4.60000	4.33452	1	1
153.30000	1.60000	2.80000	12.74000	4.20000	3.51631	1	2
161.07000	5.86000	2.78000	23.73000	3.85000	2.50172	1	0
156.29000	1.15000	2.77000	15.04000	4.31000	4.58518	1	1
156.16000	1.83000	2.76000	17.21000	4.39000	4.62929	1	2
155.54000	1.60000	2.75000	10.24000	4.69000	4.57212	1	0
152.36000	5.45000	2.78000	23.27000	3.99000	2.44218	1	1
155.74000	1.60000	2.75000	14.58000	4.73000	4.55924	1	2
155.20000	8.18000	2.75000	23.74000	3.78000	2.34604	1	0
156.56000	9.58000	2.75000	13.85000	3.99000	2.32502	1	1
153.93000	8.68000	2.79000	16.84000	4.18000	2.63233	1	2
159.68000	2.90000	2.71000	17.43000	4.48000	4.55054	1	0
159.18000	8.62000	2.77000	20.94000	3.94000	2.44610	1	1
160.83000	4.22000	2.77000	10.47000	4.47000	4.56017	1	2
153.69000	1.98000	2.78000	14.69000	4.05000	4.41016	1	0
153.74000	2.63000	2.76000	11.85000	3.90000	4.62782	1	1
156.03000	3.21000	2.79000	11.02000	4.24000	2.57537	1	2
155.24000	0.68000	2.72000	11.36000	4.57000	4.61861	1	0
158.20000	1.72000	2.76000	17.50000	4.76000	4.51485	1	1
153.08000	7.59000	2.76000	11.13000	3.68000	2.42542	1	2
156.20000	6.04000	2.75000	16.28000	3.56000	2.37818	1	0
158.33000	6.44000	2.73000	10.52000	3.45000	2.48897	1	1
159.71000	0.37000	2.75000	14.60000	4.65000	4.61899	1	2
157.49000	1.72000	2.73000	14.20000	4.73000	4.62789	1	0
157.58000	0.75000	2.75000	15.54000	4.73000	4.61504	1	1
161.07000	0.04000	2.69000	12.44000	4.54000	4.24371	1	2
151.56000	0.68000	2.80000	15.61000	4.22000	3.84628	1	0
151.07000	1.80000	2.79000	17.05000	4.47000	4.33196	1	1
155.15000	5.32000	2.79000	14.99000	4.21000	4.33044	1	2
156.81000	0.73000	2.71000	15.30000	4.53000	4.61867	1	0
157.61000	1.67000	2.78000	14.24000	4.02000	4.62738	1	1
154.32000	1.31000	2.68000	13.54000	4.57000	3.60850	1	2
159.77000	7.68000	2.73000	13.11000	3.55000	2.37310	1	0
156.11000	0.39000	2.70000	16.53000	4.36000	4.44374	1	1
160.02000	-1.66000	2.72000	15.24000	4.70000	4.53215	1	2
155.95000	1.40000	2.71000	9.23000	4.21000	4.64042	1	0
156.64000	0.22000	2.71000	12.97000	4.35000	4.61964	1	1
154.17000	3.05000	2.71000	16.47000	4.58000	4.55605	1	2
150.51000	1.49000	2.80000	12.34000	4.02000	3.99480	1	0
158.62000	7.58000	2.79000	21.51000	4.04000	2.56599	1	1
154.73000	0.89000	2.71000	19.01000	4.44000	4.62340	1	2
152.71000	8.98000	2.78000	20.50000	4.29000	4.54004	1	0
156.63000	7.00000	2.80000	15.54000	4.83000	3.13930	1	1
160.65000	7.77000	2.73000	12.79000	3.53000	2.33246	1	2
153.86000	8.51000	2.75000	22.31000	3.73000	2.25147	1	0
162.43000	6.47000	2.77000	22.03000	3.73000	2.26823	1	1
161.96000	2.75000	2.72000	21.41000	4.43000	2.10548	1	2
179.61000	0.99000	2.78000	13.75000	4.27000	4.00176	1	0
166.56000	6.20000	2.68000	15.80000	4.41000	2.94750	1	1
164.27000	7.34000	2.72000	15.94000	4.03000	2.16551	1	2
154.19000	1.48000	2.78000	15.47000	4.58000	4.57721	1	0
154.58000	13.17000	2.75000	18.01000	3.56000	2.60231	1	1
153.80000	4.07000	2.79000	11.96000	3.97000	2.45668	1	2
159.18000	3.17000	2.79000	16.29000	4.79000	4.40964	1	0
154.81000	1.98000	2.69000	14.05000	4.23000	4.52023	1	1
174.30000	2.94000	2.77000	17.02000	4.70000	4.32045	1	2
158.78000	9.59000	2.70000	16.20000	4.13000	2.41064	1	0
170.89000	3.75000	2.76000	15.98000	4.67000	2.29420	1	1
160.27000	-1.74000	2.72000	13.67000	4.67000	4.63153	1	2
151.58000	0.10000	2.71000	11.41000	4.61000	4.59318	1	0
154.54000	5.67000	2.79000	13.07000	4.29000	4.60495	1	1
155.30000	7.65000	2.76000	24.00000	4.34000	4.86794	1	2
167.42000	7.07000	2.78000	10.91000	4.08000	2.24802	1	0
158.29000	12.88000	2.78000	12.30000	4.24000	2.40121	1	1
161.99000	9.27000	2.70000	18.01000	3.72000	2.35742	1	2
156.17000	11.69000	2.74000	21.94000	3.48000	2.39829	1	0
164.52000	7.95000	2.70000	14.08000	3.64000	2.35284	1	1
159.56000	1.56000	2.79000	8.67000	4.70000	4.48942	1	2
167.64000	9.91000	2.73000	20.77000	3.37000	2.49665	1	0
151.76000	0.15000	2.69000	8.26000	4.34000	4.48538	1	1
177.79000	8.31000	2.72000	11.18000	3.40000	2.90190	1	2
152.37000	0.24000	2.70000	8.94000	4.62000	4.60206	1	0
174.56000	-0.06000	2.77000	13.76000	4.58000	4.62022	1	1
158.67000	7.27000	2.73000	9.83000	3.57000	2.04953	1	2
167.15000	6.44000	2.74000	18.40000	3.57000	2.08661	1	0
150.32000	2.34000	2.79000	11.27000	4.42000	4.62574	1	1
151.57000	0.08000	2.69000	9.07000	4.55000	4.56668	1	2
167.17000	10.80000	2.73000	20.44000	3.62000	2.18800	1	0
167.09000	5.84000	2.69000	12.78000	3.75000	2.32952	1	1
163.05000	10.20000	2.68000	19.78000	4.08000	2.54300	1	2
157.28000	0.36000	2.68000	12.77000	4.26000	4.61967	1	0
159.21000	0.44000	2.81000	16.15000	4.52000	4.25169	1	1
161.22000	0.29000	2.69000	15.15000	4.61000	4.62707	1	2
165.27000	9.97000	2.72000	21.32000	4.02000	1.94042	1	0
150.90000	8.28000	2.74000	24.93000	3.60000	1.99202	1	1
165.30000	3.15000	2.70000	24.16000	4.34000	2.01418	1	2
168.16000	9.08000	2.74000	22.15000	3.59000	2.01288	1	0
164.70000	7.81000	2.72000	12.00000	3.31000	2.19860	1	1
165.75000	11.66000	2.73000	20.10000	3.63000	2.03507	1	2
166.00000	9.18000	2.81000	20.28000	3.99000	2.39674	1	0
167.75000	11.75000	2.73000	23.89000	3.54000	2.08778	1	1
161.88000	4.03000	2.67000	13.90000	4.25000	2.20140	1	2
165.80000	8.27000	2.76000	23.79000	4.02000	1.75511	1	0
150.25000	4.31000	2.82000	16.70000	4.05000	2.64115	1	1
166.23000	10.13000	2.70000	7.57000	3.67000	2.08725	1	2
160.67000	14.77000	2.75000	19.77000	4.16000	1.89064	1	0
150.56000	4.05000	2.83000	16.41000	4.12000	2.62125	1	1
169.20000	12.81000	2.76000	19.78000	3.92000	1.87846	1	2
162.25000	10.31000	2.70000	8.62000	3.48000	2.10612	1	0
165.52000	9.08000	2.69000	20.75000	3.39000	2.14376	1	1
158.33000	11.16000	2.82000	22.93000	4.34000	2.40907	1	2
165.66000	12.78000	2.70000	14.92000	3.38000	2.24993	1	0
177.73000	8.60000	2.72000	17.45000	3.48000	2.03419	1	1
175.82000	8.72000	2.67000	10.31000	3.44000	2.75471	1	2
165.43000	10.27000	2.71000	9.27000	3.33000	1.97267	1	0
152.11000	9.44000	2.82000	9.02000	4.10000	2.39125	1	1
159.96000	10.75000	2.70000	14.09000	3.24000	2.01089	1	2
151.51000	2.98000	2.83000	11.57000	4.11000	4.59363	1	0
175.23000	9.49000	2.68000	18.59000	3.43000	2.44581	1	1
170.09000	7.66000	2.70000	13.14000	3.36000	1.86504	1	2
171.82000	13.70000	2.71000	19.15000	3.69000	1.83853	1	0
181.81000	10.19000	2.72000	19.52000	3.55000	1.90042	1	1
172.64000	10.47000	2.69000	15.12000	3.46000	1.90407	1	2
165.10000	13.27000	2.69000	12.67000	3.36000	1.90179	1	0
165.18000	12.29000	2.69000	14.56000	3.24000	1.97220	1	1
172.14000	5.42000	2.67000	11.56000	3.47000	1.87783	1	2
161.28000	6.64000	2.64000	20.05000	3.73000	2.31067	1	0
174.92000	13.92000	2.72000	21.91000	3.29000	1.79886	1	1
186.74000	11.74000	2.81000	2.24000	4.08000	2.35761	1	2
174.49000	15.01000	2.69000	11.36000	3.57000	1.81104	1	0
164.75000	15.78000	2.70000	15.82000	3.16000	1.77254	1	1
179.08000	10.95000	2.69000	12.74000	3.17000	1.86823	1	2
166.14000	17.29000	2.71000	16.56000	3.16000	1.67997	1	0
171.83000	11.53000	2.66000	16.95000	3.29000	1.83232	1	1
169.03000	14.47000	2.66000	10.71000	3.30000	1.73981	1	2
178.66000	12.39000	2.68000	16.08000	3.42000	1.37585	1	0
200.08000	7.80000	2.81000	16.71000	4.36000	1.63939	1	1
173.39000	8.21000	2.75000	55.23000	4.06000	2.78621	2	2
172.41000	8.06000	2.74000	48.33000	4.04000	2.93126	2	0
168.06000	5.54000	2.73000	54.63000	4.18000	2.52152	2	1
